Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Male,No,0,Graduate,No,14211,546,22,300,1.0,Rural,Y
Female,Yes,0,Graduate,No,4333,902,306,360,0.0,Urban,N
Male,Yes,0,Graduate,No,1733,1732,254,360,1.0,Rural,Y
Male,Yes,1,Graduate,No,3212,569,66,360,1.0,Rural,Y
Female,Yes,0,Not Graduate,No,3160,2142,98,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,21987,1488,353,180,1.0,Rural,Y
Male,Yes,3+,Not Graduate,No,15771,0,74,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,8198,0,197,360,1.0,Rural,Y
Male,Yes,3+,Graduate,No,3865,154,110,120,1.0,Rural,Y
Male,No,1,Graduate,No,11389,0,189,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,2222,0,152,360,1.0,Semiurban,Y
Male,No,2,Not Graduate,No,10442,0,125,360,1.0,Rural,Y
Male,No,0,Graduate,No,9410,3874,187,360,1.0,Rural,Y
Female,Yes,0,Graduate,No,4420,468,110,360,1.0,Urban,Y
Female,No,1,Graduate,Yes,10909,532,50,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,3593,330,85,180,0.0,Rural,Y
Male,Yes,2,Graduate,No,2027,1926,79,300,1.0,Rural,Y
Male,Yes,3+,Graduate,No,9745,0,56,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,4630,0,185,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,7489,0,133,360,1.0,Rural,Y
Female,Yes,1,Graduate,No,17581,682,183,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,Yes,2964,0,202,360,1.0,Rural,Y
Male,Yes,2,Graduate,No,4445,0,233,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,14746,0,189,300,1.0,Urban,Y
Female,Yes,0,Graduate,Yes,7848,897,82,300,0.0,Semiurban,Y
Male,Yes,2,Graduate,No,3011,755,210,480,1.0,Rural,Y
Male,Yes,0,Graduate,No,2518,7375,169,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,3395,3682,552,300,0.0,Urban,N
Female,Yes,3+,Graduate,No,2931,0,149,240,1.0,Rural,Y
Female,No,0,Graduate,No,5803,9968,186,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,5192,7723,140,360,0.0,Urban,Y
Male,No,0,Graduate,No,5975,0,152,180,1.0,Rural,Y
Male,Yes,2,Graduate,No,2728,0,146,360,1.0,Semiurban,Y
Male,No,0,Not Graduate,No,4677,1258,114,360,1.0,Rural,Y
Female,Yes,0,Graduate,No,1165,697,165,480,0.0,Urban,N
Female,Yes,0,Not Graduate,No,5439,10239,215,360,1.0,Semiurban,Y
Female,Yes,1,Graduate,No,11190,0,115,360,1.0,Urban,Y
Female,Yes,0,Graduate,No,1812,4308,245,300,1.0,Urban,Y
Male,Yes,1,Graduate,No,6893,3606,227,360,0.0,Urban,N
Male,Yes,0,Graduate,Yes,3204,1332,87,300,1.0,Semiurban,Y
Female,No,0,Graduate,No,8619,11048,83,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,5492,0,194,360,1.0,Urban,Y
Female,Yes,0,Not Graduate,No,6524,0,104,360,1.0,Urban,Y
Male,No,2,Graduate,No,5142,0,79,480,0.0,Semiurban,Y
Male,Yes,3+,Not Graduate,Yes,12454,4724,415,120,1.0,Rural,Y
Female,No,0,Graduate,No,6267,0,83,360,1.0,Rural,Y
Male,Yes,1,Graduate,Yes,2999,321,59,360,1.0,Semiurban,Y
Female,No,2,Graduate,No,5266,6244,92,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,Yes,3796,0,170,360,1.0,Rural,Y
Female,No,0,Graduate,Yes,5506,641,155,360,1.0,Rural,Y
Female,No,1,Not Graduate,No,3663,1274,460,480,0.0,Urban,N
Male,Yes,0,Graduate,No,3060,492,93,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,5650,1524,171,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,5110,2100,292,360,1.0,Rural,Y
Male,No,1,Graduate,No,10350,1293,99,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,3675,1152,226,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,1228,360,49,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,3809,2533,426,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,1574,263,269,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,6574,1865,98,360,1.0,Semiurban,Y
Female,No,3+,Graduate,No,1522,0,244,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,2460,1901,326,360,1.0,Rural,Y
Female,No,1,Graduate,No,3813,0,68,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,14483,2706,103,360,1.0,Semiurban,Y
Female,Yes,2,Not Graduate,No,2319,4282,332,360,1.0,Urban,Y
Male,Yes,1,Not Graduate,Yes,4957,5154,154,300,1.0,Rural,N
Female,Yes,0,Graduate,No,7375,361,192,360,1.0,Rural,Y
Male,No,2,Not Graduate,No,13888,1705,154,360,1.0,Rural,Y
Female,No,1,Graduate,No,8471,13506,253,480,1.0,Urban,Y
Male,Yes,2,Graduate,Yes,10569,2036,201,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,9000,0,158,360,1.0,Urban,Y
Female,Yes,3+,Not Graduate,Yes,2108,0,42,360,1.0,Semiurban,Y
Male,No,2,Graduate,No,6321,1231,217,480,1.0,Urban,Y
Male,No,3+,Not Graduate,No,8902,557,229,360,1.0,Rural,Y
Female,No,1,Not Graduate,No,2516,0,70,240,0.0,Urban,N
Male,Yes,1,Graduate,No,3275,0,73,360,1.0,Semiurban,Y
Female,Yes,2,Graduate,Yes,2801,0,202,480,1.0,Urban,Y
Male,Yes,3+,Graduate,No,8440,1647,166,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,Yes,4682,0,45,480,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,3926,0,90,180,1.0,Semiurban,Y
Female,Yes,2,Graduate,No,2003,0,179,360,1.0,Urban,Y
Female,Yes,0,Graduate,No,4688,509,222,180,1.0,Urban,Y
Male,No,1,Graduate,No,3303,1705,104,300,1.0,Semiurban,Y
Female,No,0,Graduate,Yes,5827,1143,135,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,2208,0,87,360,1.0,Rural,Y
Male,Yes,3+,Graduate,Yes,5566,1221,328,360,1.0,Rural,Y
Female,Yes,0,Graduate,No,3614,0,164,480,1.0,Rural,Y
Male,No,1,Graduate,Yes,2049,0,99,180,1.0,Semiurban,Y
Male,No,1,Not Graduate,No,1940,4923,74,300,1.0,Semiurban,Y
Male,No,0,Graduate,No,2156,1438,69,360,1.0,Semiurban,Y
Female,No,0,Graduate,No,4253,8978,440,360,1.0,Rural,Y
Male,Yes,1,Not Graduate,No,5349,2560,133,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,5936,0,116,360,0.0,Rural,Y
Male,Yes,2,Graduate,Yes,6095,1984,130,360,1.0,Urban,Y
Male,Yes,3+,Graduate,Yes,2890,0,101,300,1.0,Semiurban,Y
Female,No,0,Not Graduate,No,10310,0,139,120,1.0,Rural,Y
Male,Yes,0,Not Graduate,No,3606,0,151,360,1.0,Urban,Y
Male,Yes,1,Graduate,Yes,6735,3333,149,360,1.0,Urban,Y
Male,Yes,2,Graduate,Yes,4381,1199,69,360,1.0,Rural,Y
Male,No,0,Not Graduate,No,6392,0,253,360,1.0,Semiurban,Y
Female,Yes,0,Not Graduate,No,4230,0,106,360,0.0,Semiurban,N
Male,Yes,1,Graduate,No,6473,337,99,360,1.0,Semiurban,Y
Female,Yes,3+,Graduate,No,4889,6083,97,360,1.0,Urban,Y
Male,Yes,0,Not Graduate,No,8687,3318,78,360,0.0,Urban,N
Male,Yes,0,Graduate,No,2770,0,174,120,1.0,Rural,Y
Female,No,3+,Graduate,No,1423,1135,253,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,2486,2679,96,360,1.0,Urban,Y
Male,No,2,Graduate,No,10386,9127,49,360,1.0,Urban,Y
Male,Yes,1,Graduate,No,4410,0,80,360,1.0,Urban,Y
Male,Yes,3+,Graduate,No,5241,415,113,360,1.0,Semiurban,Y
Male,No,2,Graduate,No,2350,0,70,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,5145,2655,103,360,1.0,Semiurban,Y
Male,Yes,2,Not Graduate,No,2401,0,106,360,1.0,Semiurban,Y
Male,No,2,Graduate,No,2662,1636,147,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,Yes,3708,0,61,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,6711,749,210,360,1.0,Rural,Y
Male,Yes,2,Graduate,No,7232,841,402,360,1.0,Rural,Y
Female,Yes,0,Graduate,No,7371,920,349,360,1.0,Semiurban,Y
Female,Yes,1,Graduate,No,1617,3929,104,360,1.0,Urban,Y
Male,No,0,Graduate,No,4891,0,221,360,1.0,Semiurban,Y
Female,Yes,2,Not Graduate,Yes,4282,0,206,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,1681,619,144,360,1.0,Urban,Y
Male,No,2,Graduate,No,4970,2641,165,360,1.0,Urban,Y
Male,Yes,1,Graduate,No,4124,0,223,180,1.0,Rural,Y
Male,Yes,0,Graduate,No,7030,5100,252,360,1.0,Rural,Y
Male,Yes,1,Graduate,No,5202,0,91,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,3345,4862,232,360,0.0,Semiurban,N
Male,Yes,0,Graduate,No,9395,0,403,240,1.0,Urban,Y
Female,Yes,0,Graduate,No,1038,0,251,360,1.0,Urban,Y
Male,No,0,Graduate,No,4698,0,373,180,1.0,Semiurban,Y
Male,No,3+,Graduate,No,1430,226,31,360,1.0,Semiurban,Y
Female,No,0,Not Graduate,No,2595,0,212,360,0.0,Rural,N
Male,No,1,Graduate,No,7096,6813,173,300,1.0,Rural,Y
Male,Yes,0,Graduate,No,2014,3453,274,360,1.0,Urban,Y
Female,No,1,Graduate,No,1814,0,75,360,1.0,Semiurban,Y
Female,No,0,Not Graduate,No,26039,1689,109,360,1.0,Semiurban,Y
Female,Yes,2,Not Graduate,No,1897,3985,254,360,0.0,Urban,N
Female,No,2,Graduate,No,15605,588,78,480,0.0,Rural,Y
Female,Yes,2,Not Graduate,No,4356,1509,171,360,1.0,Urban,Y
Female,Yes,0,Graduate,Yes,3403,0,146,240,1.0,Urban,Y
Male,No,1,Not Graduate,No,7308,0,131,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,12526,0,209,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,2203,312,75,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,3438,703,92,360,1.0,Rural,Y
Female,Yes,0,Graduate,Yes,8891,0,136,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,6012,3021,72,360,0.0,Rural,Y
Male,No,2,Graduate,Yes,10629,0,310,300,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,7048,0,91,360,1.0,Semiurban,Y
Female,No,0,Graduate,No,17426,909,237,240,1.0,Urban,Y
Male,Yes,0,Graduate,No,5569,0,87,180,1.0,Semiurban,Y
Female,Yes,2,Not Graduate,No,5740,0,226,360,1.0,Semiurban,Y
Male,Yes,1,Not Graduate,No,6156,0,56,360,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,4448,3862,345,360,1.0,Urban,Y
Male,Yes,2,Graduate,No,8898,1806,293,360,0.0,Semiurban,Y
Male,No,1,Graduate,No,5801,1016,106,240,1.0,Rural,Y
Female,Yes,1,Graduate,No,8533,535,90,360,0.0,Urban,Y
Female,No,1,Graduate,No,9519,0,195,360,1.0,Rural,Y
Male,Yes,1,Graduate,No,6633,0,59,480,1.0,Rural,Y
Male,Yes,1,Graduate,No,6982,1556,151,360,1.0,Urban,Y
Male,Yes,0,Not Graduate,Yes,2423,0,91,180,1.0,Semiurban,Y
Female,Yes,0,Graduate,Yes,3343,1339,127,360,1.0,Rural,Y
Female,Yes,0,Not Graduate,Yes,8869,1431,100,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,13313,1662,91,480,1.0,Rural,Y
Male,Yes,3+,Graduate,No,1263,0,412,120,1.0,Urban,Y
Female,Yes,0,Graduate,No,3302,3445,237,360,0.0,Urban,N
Male,Yes,0,Graduate,No,4996,0,61,360,0.0,Urban,Y
Male,Yes,2,Not Graduate,No,2655,1363,87,180,1.0,Rural,Y
Male,Yes,2,Graduate,No,2763,0,248,360,1.0,Urban,Y
Male,No,3+,Graduate,No,6853,484,265,360,1.0,Rural,Y
Female,Yes,1,Graduate,Yes,14867,1947,64,360,1.0,Urban,Y
Female,No,3+,Graduate,No,1185,1524,225,360,0.0,Urban,N
Male,Yes,0,Graduate,No,4361,1025,173,360,1.0,Urban,Y
Male,No,0,Graduate,No,6797,8873,46,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,8485,0,116,480,1.0,Urban,Y
Male,No,2,Graduate,No,6144,8193,136,240,1.0,Rural,Y
Male,Yes,0,Graduate,Yes,16864,0,152,360,1.0,Rural,Y
Male,No,1,Not Graduate,No,5015,0,67,360,1.0,Urban,Y
Male,No,1,Not Graduate,Yes,12312,1015,93,360,1.0,Rural,Y
Male,No,0,Graduate,No,3126,1026,102,360,0.0,Semiurban,Y
Male,Yes,3+,Graduate,No,5118,0,107,360,0.0,Rural,Y
Male,Yes,0,Graduate,No,2102,2773,108,360,1.0,Urban,Y
Male,Yes,0,Not Graduate,No,9233,0,137,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,4517,2635,178,360,1.0,Urban,Y
Female,No,0,Not Graduate,No,6313,475,430,180,0.0,Rural,N
Male,Yes,2,Graduate,No,3946,807,250,360,1.0,Urban,Y
Male,Yes,2,Graduate,No,7409,0,327,180,1.0,Semiurban,Y
Female,Yes,3+,Graduate,No,6491,0,111,300,0.0,Rural,Y
Female,Yes,3+,Graduate,No,2449,0,81,180,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,2551,0,240,360,1.0,Semiurban,Y
Female,No,1,Graduate,No,4820,4228,146,180,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,7798,2742,230,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,18106,930,87,300,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,6075,889,219,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,9949,1071,133,360,1.0,Rural,Y
Female,Yes,3+,Not Graduate,No,1589,0,112,360,1.0,Urban,Y
Male,No,0,Not Graduate,Yes,20111,0,119,360,0.0,Urban,N
Male,No,1,Not Graduate,No,7509,0,199,360,1.0,Urban,Y
Male,No,0,Graduate,No,4747,747,236,360,1.0,Semiurban,Y
Male,No,1,Not Graduate,Yes,4379,2188,119,120,1.0,Urban,Y
Male,Yes,3+,Graduate,No,2264,2551,182,360,1.0,Rural,Y
Female,No,0,Graduate,No,2765,0,182,480,1.0,Semiurban,Y
Female,No,1,Graduate,No,18719,1441,231,360,1.0,Rural,Y
Female,No,0,Graduate,No,2459,2112,268,360,1.0,Semiurban,Y
Female,Yes,0,Not Graduate,No,2426,0,439,240,1.0,Urban,Y
Male,No,1,Graduate,No,3006,1600,112,360,1.0,Urban,Y
Female,No,2,Graduate,Yes,2124,0,356,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,4967,621,159,480,1.0,Urban,Y
Male,Yes,0,Not Graduate,No,10532,455,76,300,1.0,Rural,Y
Male,No,0,Graduate,No,3205,0,100,360,0.0,Rural,N
Male,No,2,Graduate,No,1879,1610,196,360,1.0,Semiurban,Y
Male,No,2,Graduate,Yes,6028,0,229,360,1.0,Rural,Y
Male,Yes,1,Graduate,No,4726,328,80,360,1.0,Semiurban,Y
Female,No,1,Graduate,No,9916,1748,93,480,1.0,Semiurban,Y
Male,Yes,3+,Graduate,Yes,3575,3407,107,360,1.0,Semiurban,Y
Male,Yes,2,Not Graduate,No,4096,0,88,360,1.0,Urban,Y
Female,Yes,2,Graduate,No,4426,1058,48,180,1.0,Semiurban,Y
Male,No,2,Graduate,No,5230,376,39,180,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,3733,0,118,480,1.0,Rural,Y
Male,Yes,1,Not Graduate,Yes,3333,0,172,240,1.0,Semiurban,Y
Male,No,3+,Not Graduate,No,1345,2646,219,360,1.0,Urban,N
Male,No,3+,Graduate,Yes,3308,2141,65,360,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,8108,6578,66,360,1.0,Rural,Y
Male,No,0,Graduate,No,8912,1712,108,360,0.0,Rural,Y
Male,No,3+,Graduate,No,3534,2536,148,360,0.0,Urban,N
Male,Yes,0,Graduate,No,12205,1035,271,480,1.0,Rural,Y
Male,Yes,3+,Graduate,No,4817,600,228,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,1926,4166,119,360,1.0,Urban,Y
Female,Yes,0,Graduate,No,1545,6268,184,360,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,11530,3661,89,360,1.0,Urban,Y
Male,No,0,Graduate,No,3785,2061,155,240,1.0,Rural,Y
Female,No,0,Graduate,No,2100,682,142,360,1.0,Rural,Y
Male,Yes,1,Graduate,No,1010,5662,344,300,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,3725,3227,199,360,1.0,Urban,Y
Male,Yes,3+,Not Graduate,No,6524,13696,93,360,0.0,Rural,N
Female,Yes,0,Graduate,No,3015,0,94,360,0.0,Rural,N
Female,Yes,1,Not Graduate,No,2351,4283,121,360,1.0,Rural,Y
Male,No,1,Graduate,No,3345,3130,58,360,1.0,Semiurban,Y
Female,No,1,Graduate,No,11733,0,129,180,0.0,Semiurban,Y
Male,Yes,1,Graduate,No,1853,7071,136,360,1.0,Urban,Y
Male,No,0,Graduate,No,3136,0,196,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,11470,708,214,480,1.0,Urban,Y
Male,No,0,Graduate,Yes,6946,1606,157,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,5571,700,55,180,1.0,Urban,Y
Male,Yes,2,Graduate,No,3121,1131,71,240,1.0,Semiurban,Y
Male,No,0,Graduate,No,5020,3654,103,360,1.0,Semiurban,Y
Female,Yes,3+,Graduate,No,3372,4862,219,360,0.0,Rural,N
Male,No,3+,Graduate,No,2693,2255,215,360,1.0,Rural,Y
Male,Yes,3+,Graduate,No,2307,0,127,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,8508,0,611,360,1.0,Rural,Y
Female,Yes,0,Graduate,No,4711,3727,378,360,0.0,Urban,N
Female,Yes,1,Not Graduate,No,6125,251,312,360,1.0,Urban,Y
Male,No,0,Not Graduate,No,5465,0,225,360,1.0,Semiurban,Y
Female,Yes,2,Graduate,No,6691,0,195,360,1.0,Semiurban,Y
Male,No,3+,Graduate,No,4112,0,187,360,1.0,Rural,Y
Female,No,3+,Graduate,No,3508,2658,50,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,2777,2934,78,360,1.0,Rural,Y
Male,Yes,2,Not Graduate,No,1826,0,129,360,1.0,Rural,Y
Female,No,0,Not Graduate,No,2240,0,160,360,1.0,Urban,N
Male,Yes,0,Not Graduate,No,3805,4645,137,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,1600,0,174,480,0.0,Rural,N
Male,Yes,0,Not Graduate,No,1867,2153,42,360,1.0,Semiurban,Y
Female,Yes,3+,Graduate,No,10193,389,201,360,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,5749,1688,154,120,1.0,Urban,Y
Male,Yes,3+,Graduate,No,3582,0,132,240,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,24103,0,258,360,1.0,Rural,Y
Male,Yes,2,Graduate,No,1550,1926,79,480,1.0,Urban,Y
Male,No,2,Graduate,No,9729,3893,128,240,1.0,Rural,Y
Female,Yes,3+,Graduate,No,4545,665,176,360,1.0,Rural,Y
Female,Yes,0,Not Graduate,No,8514,0,88,360,1.0,Rural,Y
Male,Yes,3+,Graduate,Yes,5304,7851,44,360,1.0,Rural,Y
Male,No,0,Graduate,No,1325,0,74,360,1.0,Urban,Y
Male,Yes,0,Graduate,Yes,5254,384,142,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,6216,0,127,180,1.0,Urban,Y
Female,Yes,2,Not Graduate,No,1059,548,146,300,0.0,Rural,N
Male,No,1,Graduate,No,19164,0,99,120,1.0,Rural,Y
Male,Yes,2,Graduate,No,6110,4552,67,360,1.0,Urban,Y
Female,No,2,Not Graduate,No,7866,11812,161,360,0.0,Semiurban,N
Male,Yes,0,Not Graduate,No,2173,664,134,360,1.0,Urban,Y
Male,Yes,3+,Graduate,No,7969,0,217,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,10537,1164,94,480,1.0,Semiurban,Y
Female,Yes,3+,Graduate,No,5869,1045,44,300,1.0,Rural,Y
Female,Yes,0,Graduate,No,4882,12497,31,240,1.0,Urban,Y
Male,Yes,1,Graduate,No,2629,1063,116,360,1.0,Urban,Y
Female,Yes,0,Not Graduate,Yes,4224,1226,160,360,1.0,Urban,Y
Male,No,0,Graduate,No,3434,0,129,360,1.0,Urban,Y
Male,Yes,0,Graduate,Yes,7334,3218,105,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,2711,0,57,300,1.0,Urban,Y
Male,Yes,0,Graduate,No,7297,730,47,360,0.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,2731,1064,185,240,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,4090,639,129,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,7564,4028,119,360,1.0,Rural,Y
Male,Yes,1,Graduate,No,3002,0,58,360,1.0,Rural,Y
Male,Yes,3+,Graduate,Yes,7749,992,83,360,0.0,Urban,N
Female,No,1,Not Graduate,No,7237,1256,152,480,1.0,Urban,Y
Male,No,2,Graduate,No,4065,0,176,360,1.0,Rural,Y
Male,Yes,1,Graduate,Yes,11083,384,134,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,5189,921,339,360,1.0,Semiurban,Y
Male,No,2,Graduate,No,10631,0,105,240,1.0,Rural,Y
Female,Yes,0,Graduate,No,17247,753,321,360,1.0,Urban,Y
Male,No,3+,Graduate,No,4150,1984,169,360,1.0,Semiurban,Y
Male,Yes,2,Not Graduate,No,7719,488,158,360,0.0,Semiurban,Y
Female,Yes,0,Graduate,No,3145,1565,259,120,0.0,Rural,N
Male,Yes,2,Graduate,No,2385,0,102,360,1.0,Rural,Y
Male,Yes,0,Not Graduate,No,4286,532,121,360,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,1893,3985,71,300,1.0,Rural,Y
Female,Yes,0,Not Graduate,No,2549,0,260,360,1.0,Urban,Y
Male,No,2,Not Graduate,No,7435,685,181,360,1.0,Urban,Y
Male,No,2,Graduate,No,3430,0,286,360,1.0,Urban,Y
Male,No,2,Graduate,No,8081,0,167,180,0.0,Urban,N
Male,No,0,Graduate,No,6060,294,287,360,1.0,Rural,Y
Male,No,1,Graduate,No,17958,0,94,480,0.0,Urban,N
Male,Yes,2,Not Graduate,No,7094,6543,268,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,10720,623,116,360,1.0,Semiurban,Y
Female,Yes,1,Graduate,No,6511,0,148,240,1.0,Urban,Y
Female,No,0,Not Graduate,No,6111,0,229,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,Yes,11106,0,599,360,0.0,Semiurban,N
Female,No,1,Graduate,No,7849,0,242,480,1.0,Rural,Y
Male,Yes,1,Graduate,No,5693,0,256,360,1.0,Rural,Y
Male,Yes,0,Graduate,Yes,5675,11567,106,360,1.0,Urban,Y
Male,No,0,Graduate,No,7163,515,163,360,1.0,Rural,Y
Female,Yes,0,Not Graduate,No,3071,0,140,120,1.0,Urban,Y
Female,Yes,0,Graduate,No,2981,3144,345,120,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,13330,0,135,360,1.0,Rural,Y
Female,Yes,0,Graduate,No,18125,615,329,360,1.0,Urban,Y
Male,No,1,Graduate,No,2565,0,67,120,1.0,Urban,Y
Female,Yes,0,Graduate,No,3076,0,343,360,1.0,Semiurban,Y
Female,Yes,2,Graduate,No,10935,1479,88,360,1.0,Rural,Y
Male,Yes,2,Not Graduate,No,7139,1137,247,360,1.0,Urban,Y
Female,No,0,Graduate,No,7891,4710,88,360,1.0,Rural,Y
Male,Yes,0,Not Graduate,Yes,9206,1384,215,360,1.0,Urban,Y
Male,Yes,3+,Not Graduate,Yes,4152,0,83,360,0.0,Rural,N
Male,No,0,Not Graduate,No,6191,3737,276,120,1.0,Urban,Y
Male,Yes,0,Graduate,No,5863,2631,246,480,1.0,Semiurban,Y
Female,No,0,Not Graduate,No,2694,0,103,300,0.0,Semiurban,N
Female,Yes,1,Graduate,No,6127,1261,209,360,1.0,Urban,Y
Male,Yes,1,Graduate,No,11688,724,262,360,0.0,Semiurban,Y
Female,Yes,3+,Graduate,No,3889,3733,85,300,1.0,Semiurban,Y
Female,No,3+,Not Graduate,No,5468,1261,79,360,1.0,Rural,Y
Male,No,0,Graduate,No,5679,837,78,360,1.0,Rural,Y
Female,Yes,0,Graduate,Yes,4026,499,71,360,0.0,Semiurban,N
Male,Yes,0,Graduate,No,7893,2676,77,360,1.0,Urban,Y
Female,No,0,Graduate,No,3053,1087,258,360,1.0,Rural,Y
Male,No,0,Graduate,No,12492,241,207,360,1.0,Rural,Y
Male,No,0,Not Graduate,No,7618,542,53,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,2551,1431,109,360,1.0,Semiurban,Y
Male,No,0,Not Graduate,No,16132,1472,74,480,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,5528,1417,248,480,0.0,Urban,Y
Male,Yes,3+,Not Graduate,No,2962,1233,113,360,1.0,Urban,Y
Male,Yes,1,Graduate,No,10648,0,58,180,1.0,Semiurban,Y
Female,No,3+,Graduate,No,6948,754,164,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,1421,5906,213,360,1.0,Rural,Y
Male,Yes,1,Graduate,No,3401,5096,83,360,1.0,Urban,Y
Male,No,0,Not Graduate,No,5975,3222,126,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,1083,2949,86,360,1.0,Urban,Y
Female,No,0,Not Graduate,No,5216,0,313,360,0.0,Semiurban,N
Female,No,3+,Not Graduate,No,5489,589,114,480,1.0,Urban,Y
Male,Yes,3+,Graduate,No,2146,0,96,240,0.0,Semiurban,N
Male,No,0,Graduate,No,5939,589,143,180,1.0,Semiurban,Y
Female,No,0,Graduate,No,4940,0,131,360,1.0,Rural,Y
Male,No,0,Graduate,No,2134,2612,224,360,1.0,Urban,Y
Female,No,0,Graduate,No,9355,4659,307,360,0.0,Urban,N
Male,No,0,Not Graduate,No,8835,1489,309,480,1.0,Urban,Y
Female,Yes,0,Graduate,No,4012,9405,118,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,Yes,4276,2234,178,360,1.0,Urban,Y
Male,No,0,Graduate,No,8171,831,362,120,1.0,Urban,Y
Female,Yes,0,Graduate,No,4270,0,370,360,1.0,Rural,Y
Male,Yes,0,Not Graduate,No,1272,0,87,360,0.0,Semiurban,N
Male,No,0,Not Graduate,No,6910,0,211,360,1.0,Semiurban,Y
Male,No,3+,Graduate,No,2781,0,191,360,1.0,Urban,Y
Male,Yes,0,Not Graduate,No,3741,126,258,360,1.0,Semiurban,Y
Male,No,3+,Graduate,No,13636,0,312,480,0.0,Urban,N
Male,No,2,Graduate,No,4474,1083,79,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,4920,0,98,360,1.0,Semiurban,Y
